t_i,min_t,max_t,length_t,g_mse,g_pct_min,k4_mse,k4_pct_min,l_mse,l_pct_min
1403,5,43,15,12942.608923966325,1.0155714078838476,15192.196019892572,1.005821631631707,13302.09150006029,1.0067744490526382
1404,5,43,17,12922.22118029285,1.0139716369514427,15187.101615922315,1.0054843491409569,13325.902869377163,1.00857662266008
1405,5,43,19,12925.805745215039,1.0142529080356626,15201.590364652264,1.006443598012468,13327.955066047398,1.0087319440373246
1406,5,43,21,12935.991303541308,1.0150521411632538,15188.003865142007,1.0055440838745728,13286.534530547555,1.0055970132027914
1407,5,43,23,12937.648340574979,1.015182164363606,15200.73029999239,1.0063866561695396,13307.887281646,1.0072131052453699
1408,5,43,25,12935.480538190322,1.015012062791911,15196.140751778821,1.006082798395023,13286.700110865733,1.0056095452195504
1409,5,43,27,12916.103103319887,1.0134915680502286,15206.354031889523,1.0067589835924629,13332.667321902041,1.0090885931245626
1410,5,43,29,12932.343557483822,1.014765912426763,15202.835063159415,1.0065260051036953,13320.905658219719,1.0081984066096332
1411,5,43,31,12929.406420383024,1.0145354432471616,15206.11639060606,1.006743250202559,13308.023269593337,1.0072233975509637
1412,5,43,33,12935.290890631042,1.014997181662464,15203.56789244128,1.0065745231417083,13307.063635788722,1.0071507672585822
1413,5,43,35,12928.365521997908,1.014453766774926,15209.819724757142,1.0069884348745737,13318.879154160359,1.0080450297885628
1414,5,43,37,12927.797810794884,1.0144092200170727,15211.06147352565,1.0070706466740253,13328.109974234598,1.0087436683293145
1415,5,43,39,12933.479046329154,1.01485501115578,15210.92269100766,1.0070614583737623,13307.56471171557,1.0071886914030812
1416,5,42,11,12992.660804740088,1.0194988431732288,15185.546130164032,1.0053813659236965,13212.987597694137,1.000030582329671
1417,5,42,13,12962.658296496817,1.017144627750692,15181.339965173012,1.0051028905980335,13215.366298495856,1.000210615310883
1418,5,42,15,12990.182136524862,1.019304348803214,15217.774570667025,1.0075150971215576,13212.800173047277,1.000016397015611
1419,5,42,17,12963.044927173501,1.01717496561093,15224.221615184617,1.0079419331647075,13216.773862330578,1.0003171473779795
1420,5,42,19,12966.848481916782,1.0174734202322733,15206.053512508484,1.0067390872658373,13214.824051664273,1.00016957512896
1421,5,42,21,12994.112225969777,1.0196127322592954,15239.59894286955,1.008960011709899,13212.80996058046,1.00001713778922
1422,5,42,23,12982.787868458747,1.0187241406493333,15233.616533549402,1.0085639375218354,13212.674586255744,1.0000068919259149
1423,5,42,25,12994.76750493996,1.019664150222259,15248.978655125555,1.0095810093242805,13213.692974140547,1.0000839690458279
1424,5,42,27,12962.673561794329,1.0171458255771715,15243.785169664849,1.0092371669980555,13219.78679775235,1.0005451826759828
1425,5,42,29,12969.511159682768,1.0176823533325028,15254.697151006018,1.0099596107357838,13214.598807709302,1.0001525274444913
1426,5,42,31,12966.780549514977,1.01746808976101,15247.011696576188,1.0094507839470614,13216.184964099944,1.0002725763650908
1427,5,42,33,12964.889955872852,1.017319740007251,15250.183659226605,1.0096607883891011,13218.17271205447,1.000423019913894
1428,5,42,35,12961.741591910979,1.0170726964289374,15252.565531769496,1.0098184837561366,13218.846376476997,1.0004740064920448
1429,5,42,37,12967.81415167964,1.017549193718622,15238.97706179495,1.0089188391607615,13214.493227331723,1.0001445365487387
1430,5,42,38,13007.702936996411,1.0206791584808204,15260.624955386018,1.0103520697236534,13215.436778138279,1.0002159495925762
1431,5,41,11,13057.827416859893,1.0246122904238044,15242.061542668373,1.0091230517433782,13294.10704021671,1.0061701418156923
1432,5,41,13,13042.304935177419,1.023394283399971,15258.885299495154,1.0102368932525012,13267.302054197296,1.0041413950557232
1433,5,41,15,13061.11253948931,1.0248700650837224,15283.444877238238,1.0118628961374947,13291.796950217102,1.0059953016722
1434,5,41,17,13027.56230813356,1.0222374694538185,15288.837452933052,1.0122199195248283,13263.57573353262,1.003859366892396
1435,5,41,19,13040.05302922061,1.0232175824491492,15301.431761288643,1.0130537441913152,13267.58155100703,1.0041625488905643
1436,5,41,21,13056.618764160388,1.02451745072565,15317.994009970742,1.0141502721699633,13275.36023094322,1.0047512815877555
1437,5,41,23,13055.556335156103,1.0244340848041424,15324.240792758446,1.0145638495914073,13283.125580595934,1.005339005376776
1438,5,41,25,13021.871126803564,1.0217908978955046,15315.74176118653,1.0140011587340907,13254.054529203228,1.0031387504958693
1439,5,41,27,13023.276580281718,1.0219011800168225,15324.66319124911,1.01459181510334,13255.712270730539,1.003264217367964
1440,5,41,29,13039.714175694902,1.023190993532325,15334.878356164534,1.0152681250870426,13261.981145344123,1.003738679807592
1441,5,41,31,13030.32257141689,1.0224540598248366,15333.810401466977,1.0151974195790963,13263.582220292554,1.0038598578455786
1442,5,41,33,13029.64250193564,1.0224006966177281,15336.96683293218,1.0154063957562274,13259.33380441714,1.0035383146843175
1443,5,41,35,13040.033925490276,1.0232160834312598,15342.221918725672,1.015754316422881,13251.273980297356,1.0029283034700944
1444,5,41,37,13042.963399279799,1.0234459512916165,15351.361713693133,1.0163594299611025,13267.472482106283,1.004154293964453
1445,5,40,11,13209.887910353742,1.0365440647954383,15338.142626031986,1.0154842408638445,13347.225616017204,1.010190443802471
1446,5,40,13,13206.926580765174,1.036311697296958,15375.522574489469,1.0179590352055305,13348.347853124396,1.01027538079492
1447,5,40,15,13122.162865274744,1.0296605185134688,15369.54443869738,1.0175632439526634,13327.680637053916,1.0087111737623107
1448,5,40,17,13146.486476387856,1.0315691262855249,15392.658045360751,1.0190935142004014,13340.107811532562,1.009651729744726
1449,5,40,19,13210.143688208851,1.036564134989782,15432.115839802704,1.0217058753846717,13352.04288089247,1.0105550405420674
1450,5,40,21,13227.899107007623,1.0379573545309864,15438.594445145798,1.0221348009585887,13356.655899609912,1.010904178824397
1451,5,40,23,13240.050082797103,1.038910808634574,15449.817490087682,1.0228778391184794,13357.258967472935,1.0109498222719355
1452,5,40,25,13131.499657897333,1.0303931512990647,15425.993862346453,1.0213005608833452,13334.497749623057,1.0092271298246258
1453,5,40,27,13146.235269654779,1.031549414774725,15437.49027652761,1.022061697854884,13344.14525212373,1.009957305151927
1454,5,40,29,13143.823831074102,1.0313601957317338,15441.403744484263,1.0223207947438622,13341.646115331949,1.0097681569216175
1455,5,40,31,13158.887800154129,1.0325422245156364,15455.316521713197,1.0232419105769262,13350.645681014315,1.0104492928754287
1456,5,40,33,13149.081615459107,1.0317727598076165,15454.072112648708,1.0231595226486752,13339.858209602075,1.0096328385165274
1457,5,40,35,13159.933145778115,1.0326242499506404,15451.56491665877,1.0229935300589192,13347.502090882932,1.0102113689201955
1458,5,40,36,13284.78435453071,1.0424209855696918,15475.317220455043,1.0245660861876118,13360.345391123508,1.0111834195577711
1459,5,39,11,13404.861765996295,1.0518431342673424,15460.371150283609,1.02357655967896,13348.150406578105,1.0102604369691421
1460,5,39,13,13449.571144546908,1.0553513579019282,15517.121649054065,1.0273338097298725,13356.409061018861,1.010885496740718
1461,5,39,15,13397.230499509864,1.0512443294904161,15515.912350081046,1.0272537463167506,13362.666571188312,1.0113590990575614
1462,5,39,17,13430.869759044277,1.0538839109199587,15550.300419913376,1.0295304589435577,13371.921087801678,1.0120595310809486
1463,5,39,19,13449.03385554447,1.055309198291617,15575.04194067699,1.031168507633222,13369.774338287592,1.0118970534315288
1464,5,39,21,13457.392769622586,1.055965099600894,15591.319749244174,1.032246203836654,13377.921063067204,1.0125136417591267
1465,5,39,23,13476.615194229096,1.0574734311077223,15611.28605208704,1.0335681022163727,13385.73255706446,1.0131048580024768
1466,5,39,25,13400.615571884333,1.0515099469356564,15588.212344862228,1.032040473569516,13369.853590258357,1.011903051650621
1467,5,39,27,13417.152540164621,1.0528075579704335,15603.560037687059,1.033056590095306,13373.334468406289,1.0121665033927465
1468,5,39,29,13411.407464421609,1.05235675746375,15604.579077766875,1.0331240571392037,13373.337170550809,1.012166707905703
1469,5,39,31,13405.63199447453,1.0519035720063354,15608.408896231607,1.033377615890816,13372.48229035031,1.0121020059343733
1470,5,39,33,13435.611617982922,1.0542559917258145,15623.175892523781,1.0343552865505048,13377.316797186755,1.01246790763913
1471,5,39,35,13443.510466576156,1.0548757929446893,15635.169448819848,1.0351493375453038,13376.405451776474,1.0123989320743982
1472,5,38,11,13479.647394432828,1.0577113596310965,15645.034536592102,1.035802470158014,13343.980728807765,1.0099448531348298
1473,5,38,13,13460.546494185814,1.0562125638110522,15698.319054058644,1.0393302498304675,13414.82271580043,1.0153065590307795
1474,5,38,15,13478.901015199843,1.0576527932776734,15697.466020040827,1.0392737734615136,13399.043136148392,1.0141122748379223
1475,5,38,17,13464.495501343517,1.0565224316887307,15719.670718173722,1.040743868086193,13409.652869459007,1.0149152770130572
1476,5,38,19,13461.792399176225,1.0563103265954055,15766.99175300108,1.0438768266392706,13470.280473375775,1.0195039029844246
1477,5,38,21,13454.149207947254,1.0557105861162848,15779.618803220179,1.044712819028879,13492.378726073417,1.0211764186324033
1478,5,38,23,13446.42630881511,1.0551045911742563,15793.860347711665,1.0456557013810173,13496.851799338054,1.0215149650836555
1479,5,38,25,13479.276597819044,1.057682264226815,15774.626144123293,1.0443822727067782,13418.607859651915,1.0155930392520023
1480,5,38,27,13470.791956390925,1.0570164974334921,15791.183866802614,1.0454785010347707,13443.520646533576,1.0174785741159775
1481,5,38,29,13471.752384180632,1.0570918595964296,15789.019449726931,1.0453352026260518,13443.850599345229,1.0175035467347693
1482,5,38,31,13478.503327545477,1.0576215878063953,15795.763206148156,1.0457816829161983,13431.833799463715,1.0165940501281618
1483,5,38,33,13466.009807250393,1.0566412551648048,15795.380039288651,1.0457563147919777,13426.295300803044,1.0161748665029664
1484,5,38,34,13445.682930356421,1.0550462602834507,15815.05125570616,1.0470586765418743,13505.018690040866,1.0221330796777222
1485,5,37,11,13437.349198608816,1.054392334963327,15835.135545596047,1.048388386427184,13480.544425889173,1.0202807345929528
1486,5,37,13,13435.730550376002,1.054265324028026,15877.900644084055,1.051219712529202,13578.876546501586,1.0277230429362152
1487,5,37,15,13435.192611929593,1.0542231134576083,15888.176281523749,1.0519000261851155,13590.205633581332,1.028580489707118
1488,5,37,17,13434.390862110327,1.054160202324505,15914.316373707361,1.0536306693480064,13565.666045448264,1.0267232005490532
1489,5,37,19,13433.043498603878,1.0540544783656636,15938.356651042477,1.0552222911874314,13533.55545759191,1.0242928970589824
1490,5,37,21,13435.467470264282,1.0542446808454178,15950.704916888872,1.0560398262485364,13534.535497062865,1.0243670717628939
1491,5,37,23,13441.051434124414,1.0546828393397616,15931.044219880047,1.0547381609515285,13586.076708178105,1.028267990233032
1492,5,37,25,13435.786064867214,1.054269680099536,15947.882291109976,1.055852950166718,13578.692958144038,1.0277091479733425
1493,5,37,27,13436.858695681218,1.0543538465293738,15948.568277557124,1.055898366906118,13571.02480099017,1.0271287802399076
1494,5,37,29,13439.333291881865,1.0545480213794522,15957.027314900442,1.0564584098868397,13574.222035847288,1.027370764319009
1495,5,37,31,13437.553281159027,1.054408348767349,15967.379618690215,1.0571437993509658,13561.152148559588,1.026381564344464
1496,5,37,33,13434.97261679443,1.0542058510362173,15978.941770310937,1.0579092885661592,13546.518060171391,1.025273977144786
1497,5,36,11,13430.927959896419,1.0538884777829225,15991.457602534498,1.0587379176051634,13614.644600914413,1.0304301633371684
1498,5,36,13,13434.122322645137,1.0541391307612413,16036.270300092976,1.0617048080084381,13578.457965558864,1.0276913624596533
1499,5,36,15,13426.68157338986,1.0535552753545545,16040.219138850563,1.0619662466731978,13575.018760658815,1.0274310647750065
1500,5,36,17,13429.236685415768,1.053755768062995,16077.822733181703,1.0644558478181434,13570.332125268349,1.0270763547834894
1501,5,36,19,13430.510538170838,1.0538557238326163,16075.513333772864,1.0643029506413004,13570.88335186583,1.0271180746028108
1502,5,36,21,13437.29627868807,1.0543881824807224,16092.4323501478,1.0654230989485995,13563.163368843158,1.0265337844064675
1503,5,36,23,13428.656697585835,1.0537102579915356,16077.247211109128,1.0644177445347656,13577.755878176784,1.027638224677728
1504,5,36,25,13427.93730503125,1.0536538092095493,16090.336863492159,1.0652843641794933,13575.735849310187,1.0274853379343742
1505,5,36,27,13429.556881085573,1.0537808929484869,16095.640025446959,1.0656354677989568,13577.448553193904,1.0276149646557744
1506,5,36,29,13428.11504658396,1.053667756106963,16098.277135119684,1.0658100615147263,13578.43309279852,1.0276894799542147
1507,5,36,31,13426.47010613635,1.0535386820928998,16091.577700539987,1.0653665156171392,13583.10367588279,1.0280429750201148
1508,5,36,32,13432.086824994936,1.0539794107831053,16111.85205864323,1.066708809247434,13567.01156638891,1.0268250368733411
1509,5,35,11,13433.213426592463,1.0540678121538989,16136.696141362034,1.0683536482018485,13600.687989891736,1.029373851299852
1510,5,35,13,13450.29663380486,1.0554082850756867,16163.14508968841,1.070104739638909,13595.540881300838,1.0289842901984423
1511,5,35,15,13430.573441382725,1.0538606596769913,16167.297685878726,1.070379668363511,13599.374729693425,1.0292744566435597
1512,5,35,17,13444.447062248488,1.0549492850660347,16180.960677749645,1.0712842467903942,13589.847321630243,1.0285533707148042
1513,5,35,19,13446.264178477975,1.0550918692465745,16194.620543034103,1.0721886182170328,13595.44161449079,1.0289767771477318
1514,5,35,21,13428.181863114021,1.0536729990187979,16189.94698792051,1.0718791986424223,13586.482059320644,1.028298669406544
1515,5,35,23,13429.009395763143,1.0537379332606094,16198.15480834155,1.0724226094381506,13588.077285059728,1.0284194047446353
1516,5,35,25,13436.084035552705,1.0542930610508072,16209.031921433292,1.0731427446722572,13590.206446727627,1.028580551250441
1517,5,35,27,13429.514506063577,1.0537775678954777,16206.812548081196,1.0729958078026116,13589.791207387529,1.028549123684494
1518,5,35,29,13431.749080369538,1.0539529088786797,16207.900323408325,1.073067825564425,13598.158544206546,1.0291824091280624
1519,5,35,31,13438.078329805563,1.054449547910142,16220.087797022354,1.073874715139828,13592.306521769075,1.028739496322561
1520,5,34,11,13433.394503560421,1.0540820207722976,16262.571490851475,1.076687410433451,13613.206515971193,1.0303213212670026
1521,5,34,13,13429.968663242458,1.0538132043771382,16257.339960828564,1.076341049311156,13615.153560630133,1.030468684169579
1522,5,34,15,13434.133158722667,1.0541399810388459,16259.397366636285,1.0764772628818433,13615.836165387891,1.0305203474008016
1523,5,34,17,13443.57960935837,1.0548812183912195,16288.197227431163,1.078383999928781,13614.562206678791,1.030423927294425
1524,5,34,19,13441.294067393923,1.0547018781141355,16295.557652658748,1.0788713076821972,13610.03865947966,1.0300815607019873
1525,5,34,21,13428.26993084162,1.0536799094544473,16291.696496188384,1.0786156741519346,13614.87719110296,1.0304477670244478
1526,5,34,23,13431.499293886965,1.0539333088110838,16308.544808011013,1.0797311413605915,13606.095787617265,1.0297831427692186
